-5.5321	1.4954	1.3724	-6.2861
-6.0780	1.0945	1.0250	-6.5076
-5.6522	1.6520	1.5139	-5.5144
-5.8167	1.3304	1.6040	-6.2235
-6.7650	1.3318	1.3252	-6.3288
-5.6554	1.6554	1.5869	-6.1823
-5.3297	1.5554	1.3976	-5.6824
-6.8213	1.4878	1.4801	-5.5490
-6.0724	1.5264	1.7440	-5.9063
-7.2826	1.3470	1.5474	-5.5078
-6.8849	1.0658	1.1844	-6.0421
-6.6372	1.3373	1.3682	-6.0311
-5.6213	1.4042	1.3020	-6.3133
-5.8402	1.4458	1.7251	-6.0574
-6.6087	1.2214	1.2452	-6.3752
-5.6041	1.5681	1.4473	-5.6116
-5.5060	1.4213	1.6578	-5.3852
-5.3377	1.2548	1.5888	-5.2238
-6.7400	1.2429	1.1423	-5.6499
-5.0520	1.5990	1.5382	-6.5826
-6.2082	1.2590	1.4482	-5.7321
-5.2547	1.4616	1.5871	-6.3935
-5.9406	1.3766	1.3341	-7.1860
-6.7711	1.3851	1.4860	-5.0798
-5.2669	1.5903	1.5022	-6.8514
-5.7681	1.3499	1.4047	-6.4842
-6.8123	1.5263	1.5000	-6.0610
-5.9142	1.4036	1.4274	-5.8560
-6.6417	1.4293	1.3819	-5.8697
-6.3281	1.4989	1.5822	-6.3442
-5.5236	1.2985	1.3256	-5.7376
-6.5597	1.0874	1.2645	-5.9043
-6.0497	1.2569	1.3672	-6.5557
-6.0946	1.7228	1.5819	-5.3062
-6.7760	0.9644	1.3228	-5.7036
-6.9648	1.1693	0.9893	-5.5657
-6.4150	1.4009	1.2458	-5.6173
-4.9557	1.4855	1.5780	-5.3131
-5.9244	1.0690	1.3071	-6.1341
-6.4967	0.8220	0.9083	-5.4717
-6.0834	1.0375	0.9730	-5.7062
-5.6585	1.3887	1.2173	-6.4277
-5.5682	1.1380	1.1121	-6.4091
-5.9616	1.5574	1.5057	-5.8930
-5.6261	1.2817	1.4174	-5.5581
-5.8101	1.2629	1.1765	-6.4987
-6.5276	1.5524	1.3939	-6.1882
-5.6353	1.4296	1.5250	-5.2958
-6.5520	1.7327	1.5958	-6.0740
-6.4094	1.2726	1.3586	-6.3836
-5.1851	1.6879	1.2919	-5.4300
-5.8923	1.4319	1.3479	-5.4978
-5.7799	1.1925	1.2175	-5.0884
-6.1894	1.7308	1.4507	-5.5562
-5.8632	1.6184	1.5670	-6.4586
-6.0969	1.4327	1.4252	-6.0658
-5.6774	1.1222	1.1002	-6.1168
-6.1703	1.3577	1.2604	-6.4361
-6.8801	1.3401	1.0258	-6.1230
-5.3711	1.2493	1.1455	-5.4978
-4.9163	1.6452	1.4760	-6.5182
-5.8795	2.0096	1.7245	-5.3189
-5.6244	1.2393	1.2907	-6.0358
-5.1760	1.6496	1.4807	-6.0842
-5.4516	1.0067	1.2332	-6.0702
-6.0453	1.1909	1.6192	-5.8317
-5.7828	1.1903	1.1138	-6.2790
-5.9682	1.1759	1.6578	-4.7733
-5.7929	1.9478	1.6705	-6.1450
-5.1571	1.7108	1.7772	-5.8301
-5.9003	1.2512	1.3205	-5.2942
-5.7471	1.4685	1.5351	-7.2767
-6.5451	1.3569	1.7121	-5.7188
-5.9453	1.3500	1.2689	-5.9593
-6.7144	1.3471	1.5293	-5.5294
-6.2079	1.7400	1.7039	-5.1875
-6.5225	1.3971	1.4415	-6.5245
-5.4324	1.3666	1.3097	-5.8769
-6.6510	1.1157	1.3524	-6.3600
-5.6954	1.4649	1.6979	-6.4281
-7.4021	1.3448	1.1887	-5.8818
-5.9061	1.0998	1.0864	-5.9353
-6.9169	1.5107	1.3672	-5.8933
-5.7133	1.2792	1.4115	-5.4631
-6.1367	1.3072	1.4277	-6.7209
-5.9623	0.9926	1.2318	-6.0573
-5.7812	1.3796	1.4309	-5.8408
-5.4257	1.4650	1.4560	-5.2192
-5.4358	1.7916	1.7325	-6.0884
-6.0741	1.1403	0.8764	-5.5568
-6.5873	1.2120	1.1286	-5.7114
-6.3472	0.8938	1.0612	-5.1510
-6.2635	1.1176	1.1389	-5.1577
-6.7420	1.3191	1.1099	-6.1378
-5.3503	1.4168	1.0830	-5.7528
-5.9786	1.2712	1.2468	-5.3906
-5.4261	1.6992	1.6554	-6.1245
-5.4532	1.4854	1.3153	-6.4738
-5.6663	1.5201	1.2343	-6.1309
-5.2240	1.4239	1.2206	-5.7571
-5.8038	1.1551	1.1423	-5.8884
-6.0457	1.6185	1.4049	-6.2373
-5.3677	1.5475	1.7526	-5.7174
-5.6329	1.5492	1.7136	-5.5254
-6.1130	1.3967	1.5200	-5.9918
-5.6133	1.0736	1.5920	-5.3897
-5.1611	1.3162	1.4363	-6.0009
-6.6906	1.0346	1.2213	-6.6099
-6.0350	1.3359	1.2650	-6.4767
-5.9569	1.3275	1.4177	-5.4312
-6.6733	1.3465	1.4420	-6.3497
-6.0718	1.5013	1.6921	-5.3145
-5.3232	1.9140	1.2971	-5.4440
-5.4154	1.1360	1.2990	-5.7117
-6.5661	1.3774	1.5833	-5.0746
-5.3487	1.3131	1.3475	-6.8930
-4.8708	1.6236	1.8662	-5.8707
-6.9107	1.2035	1.0180	-5.1408
-4.9827	1.4220	1.6671	-5.8768
-5.5997	1.7007	1.6388	-5.3609
-6.8143	1.1255	1.1565	-6.2104
-6.2024	1.1386	1.1284	-6.2517
-6.8271	1.6400	1.5569	-5.4833
-6.0204	1.4939	1.7676	-6.1539
-5.1516	1.3858	1.3840	-5.8230
-5.5056	1.4510	1.2314	-6.4239
-5.2165	1.7207	1.5744	-6.3819
-5.1548	0.9010	0.9202	-6.3037
-5.2421	1.7695	1.8037	-6.5022
-6.2965	1.7932	1.9485	-5.5152
-4.9008	1.6869	1.5600	-6.0704
-5.4027	1.1606	1.1626	-6.2505
-5.9629	1.2807	1.4529	-5.7811
-6.0524	1.5039	1.4008	-5.5721
-5.5923	1.3529	1.2171	-5.4507
-6.0196	1.1513	1.5795	-5.5903
-6.2417	1.6278	1.6451	-5.8891
-5.8694	1.4139	1.5446	-5.2437
-5.3893	1.7026	1.6230	-6.2617
-5.6384	1.2372	0.8633	-6.1426
-6.2630	1.1689	1.3929	-5.0186
-5.7296	1.4931	1.7026	-5.3986
-5.8161	1.0553	1.0678	-6.4686
-6.0295	1.3492	1.5491	-6.3148
-6.3092	1.6821	1.4375	-6.3718
-5.5681	1.6982	1.4606	-5.7202
-7.1131	1.3216	1.1997	-5.4683
-6.0813	1.1354	1.2992	-6.3492
-6.1615	1.9224	1.7043	-6.6017
-5.7176	1.5533	1.4092	-6.7010
-6.6300	1.2593	1.2043	-6.0340
-5.5218	1.2485	1.2416	-5.5152
-6.3454	1.1825	1.1751	-5.7635
-5.6715	1.6888	1.6168	-5.0561
-5.5573	1.5309	1.4480	-6.0394
-5.6871	1.8071	1.4846	-5.7705
-6.3550	1.6592	1.5653	-5.7052
-5.4621	1.6837	1.3880	-5.4477
-6.6548	1.4094	1.3655	-6.3539
-5.8145	1.6609	1.6206	-6.4424
-5.9274	1.4377	1.7464	-5.4507
-6.6283	1.4391	1.2220	-6.6211
-7.2031	1.2888	1.4194	-5.8877
-5.9025	1.3735	1.4745	-6.4218
-6.2838	1.4889	1.4416	-5.4811
-5.9475	1.2130	1.0816	-5.6233
-5.2290	1.3912	1.2965	-6.1810
-6.2458	1.4086	1.4685	-5.8743
-6.5106	1.4133	1.6385	-6.0483
-5.9538	1.7664	1.2854	-5.6064
-5.3967	1.6962	1.4960	-5.7379
-5.9302	0.9268	0.9219	-5.4832
-5.9285	1.4308	1.7387	-5.5755
-5.4867	1.7531	1.5332	-6.2978
-6.5359	1.3817	1.2153	-6.1468
-6.1596	0.9499	0.9795	-6.3721
-7.1072	1.2494	1.1092	-5.1803
-5.7661	1.5145	1.1973	-5.8952
-5.8967	1.7314	1.4356	-5.8213
-5.8989	1.5599	1.3847	-6.7157
-5.8414	1.5681	1.6566	-5.8306
-5.1610	1.3133	1.1682	-5.9346
-5.5709	1.3641	1.7205	-5.4844
-5.9526	1.8522	1.9996	-5.8196
-5.5935	1.2274	1.2694	-5.7784
-5.7248	1.3006	1.4731	-5.4621
-6.2584	1.0612	1.2907	-6.4596
-6.2371	1.5410	1.7099	-5.5608
-6.6077	1.3036	1.1835	-6.4840
-5.7313	1.5549	1.5789	-5.6543
-5.2259	1.5114	1.5247	-6.5127
-6.0482	1.1899	1.1349	-6.1105
-6.3742	1.9471	1.7546	-5.6074
-6.6798	1.3790	1.6513	-6.1808
-5.9991	1.4786	1.5597	-6.3458
-5.3107	1.8712	1.5482	-5.9008
-6.5046	1.1441	1.2050	-6.2477
-6.7720	1.0873	1.1527	-5.6844
-5.6879	1.1068	1.1512	-6.3635
-5.9581	1.7199	1.6659	-5.9253
-5.4871	1.4289	1.2159	-5.4677
-6.1399	1.3942	1.2029	-5.3416
-5.7605	1.1363	1.0632	-7.1007
-6.1426	1.2568	1.3388	-5.3596
-5.6259	1.5562	1.7257	-5.1623
-6.7245	1.6421	1.4612	-5.8466
-6.0036	1.2738	1.4176	-5.6449
-6.0585	1.6301	1.8462	-6.3766
-5.3967	1.4337	1.2059	-6.8826
-6.0624	1.7372	1.9769	-5.1994
-6.7244	0.9023	1.3503	-6.1873
-5.5246	1.8348	1.5126	-5.8944
-5.6583	1.0333	1.4022	-6.1176
-5.4054	1.5629	1.3821	-5.4816
-5.9258	1.3903	1.6004	-6.0046
-6.1724	1.2263	1.2355	-5.4791
-5.7733	1.3050	1.6475	-6.6868
-5.9076	1.5896	1.7285	-6.0097
-5.4724	1.4780	1.4885	-5.9665
-6.2871	1.2366	1.3917	-5.8739
-6.4202	1.5572	1.6925	-6.4870
-5.6216	1.5435	1.6086	-5.4545
-5.8929	1.7260	1.7335	-5.9164
-6.0473	1.0795	1.1930	-5.0274
-5.9747	1.1865	1.1474	-5.2570
-5.8809	0.8761	0.9222	-5.5787
-5.8981	1.5448	1.5144	-7.0030
-6.5966	1.7700	1.5993	-5.6426
-5.4260	1.3948	1.3034	-5.6160
-5.5738	1.4409	1.6221	-6.0132
-6.6641	1.5236	1.4517	-6.0804
-5.9529	1.6286	1.3195	-5.8008
-5.9963	1.4066	1.5545	-6.4134
-5.6650	1.7786	1.6665	-6.8873
-6.5518	0.8942	1.0286	-5.3392
-6.1366	1.3361	1.3786	-5.8520
-5.3632	1.7445	1.7795	-6.4684
-5.3016	1.3786	1.0598	-5.8099
-5.7056	1.4174	1.5967	-5.8023
-5.9453	1.4139	1.5466	-5.7937
-5.0402	1.8631	1.7081	-6.2720
-5.4080	1.6907	1.3179	-5.4125
-5.8326	1.9069	1.7680	-6.7854
-5.2034	1.5857	1.5362	-6.7292
-6.0440	1.7780	1.7940	-5.6857
-6.2742	1.5083	1.4329	-5.6833
-6.2194	1.5555	1.3930	-6.5474
-6.1214	1.5099	1.6305	-6.0719
-6.1647	1.5390	1.2817	-6.7460
-6.4104	1.7472	1.6756	-5.3746
-5.8370	1.5776	1.9388	-5.9425
-6.1641	1.0479	1.4609	-5.0238
-5.8773	1.1582	1.5832	-5.4904
-5.8483	1.3960	1.2239	-6.4709
-6.2317	1.3863	1.3390	-6.3222
-5.3186	1.4756	1.3960	-6.3918
-6.7700	1.8438	2.0070	-4.9824
-6.3706	1.2848	1.2819	-6.1084
-5.5263	1.4548	1.5182	-6.0370
-6.3757	1.5965	1.3156	-6.8883
-5.3620	1.5652	1.4714	-5.6083
-5.8086	1.8175	1.5597	-5.5474
-7.3576	1.0799	1.0305	-5.9265
-5.6430	1.6969	1.8545	-5.1507
-5.2152	1.6043	1.1804	-5.9501
-6.8936	1.3297	1.3857	-5.2809
-5.7410	1.5016	1.4772	-6.2306
-6.5173	1.4492	1.3467	-5.5315
-5.7405	1.6892	2.0145	-5.8489
-5.7170	1.9265	1.5977	-5.5672
-6.4691	1.7644	1.8090	-6.1014
-5.8063	1.6876	1.4200	-5.8103
-5.9139	1.4024	1.1724	-6.6734
-5.4047	1.4231	1.4562	-5.9555
-5.9138	1.3279	1.2838	-6.3540
-5.7977	1.3288	1.0492	-5.9665
-5.6526	1.8176	1.9674	-6.6609
-5.2017	1.1335	1.1395	-5.8777
-6.3795	1.4763	1.5506	-5.7754
-5.3014	1.5721	1.5324	-6.1566
-6.3319	1.2389	1.0884	-5.4647
-6.7795	1.2671	1.2109	-6.4701
-5.9045	1.3421	1.3723	-5.9217
-5.7073	1.6455	1.3072	-6.2088
-5.4871	1.6230	1.5404	-5.4483
-6.2577	1.7699	1.5512	-5.8775
-6.6522	1.6441	1.6335	-5.6320
-6.0775	1.1232	1.2713	-5.4473
-5.0781	1.0959	0.8835	-6.3309
-5.6572	1.2378	1.1918	-5.6362
-6.6516	1.3407	1.4391	-6.3477
-6.1186	1.2641	1.2485	-5.6424
-6.4975	1.9168	1.5200	-6.1786
-6.5248	1.2451	1.4404	-6.2784
-6.1243	1.5784	1.8636	-5.6230
-6.2688	1.4896	1.6013	-6.7434
-6.2390	1.2457	1.4165	-6.2438
-5.9498	1.4672	1.4997	-5.8359
-6.5215	1.4122	1.5284	-6.5978
-5.7968	1.7969	1.4337	-7.1105
-5.6844	1.6648	1.5350	-5.1287
-5.7786	1.5010	1.2449	-5.4414
-5.4568	2.0625	1.7304	-5.7988
-5.5333	1.6267	1.5630	-6.3096
-6.0264	1.3584	1.1958	-5.9426
-5.9955	1.3328	1.2347	-5.1030
-5.4782	1.8144	1.5851	-5.9903
-5.6554	1.3101	1.3378	-6.8599
-4.9712	1.3200	1.3043	-5.8961
-6.6419	1.1725	1.1201	-6.4488
-5.5902	1.5862	1.3994	-6.6878
-5.3031	1.5216	1.0875	-5.5337
-5.8564	1.6980	1.5769	-6.2734
-5.8001	1.3812	0.9929	-5.8494
-6.2448	1.6090	1.6693	-6.1832
-5.4599	1.6404	1.3591	-5.9663
-5.9371	1.2201	1.4227	-5.6783
-5.8870	1.1021	1.1945	-6.1793
-5.8143	1.9301	1.6866	-6.6424
-5.9077	0.9830	1.2897	-5.0286
-6.9111	0.9957	1.4966	-5.7787
-6.4419	1.1338	1.4995	-5.6504
-5.8239	1.5554	1.7045	-5.5983
-5.6622	1.4280	1.5520	-5.3269
-5.8835	1.2793	1.1144	-5.5746
-5.5154	1.4469	1.5230	-6.1181
-6.5770	1.6077	1.3689	-5.4918
-6.1055	1.6802	1.8252	-6.6529
-5.6154	1.6836	1.7606	-5.9784
-5.6455	1.2358	1.4264	-6.4331
-5.8146	1.2731	1.3327	-5.4354
-6.1732	1.7506	1.9155	-5.4070
-5.9101	1.1234	1.2176	-6.3759
-5.4157	1.3231	1.1971	-6.0723
-5.3598	1.0835	1.5684	-6.0845
-5.9648	1.5002	1.7449	-5.1236
-5.8598	1.4585	1.3112	-5.7560
-5.6502	1.3351	1.3257	-5.8086
-5.6448	1.4127	1.4989	-7.2528
-5.8394	1.0861	1.2892	-6.0863
-5.5239	1.1734	1.5906	-5.5840
-6.0498	1.1722	1.4111	-6.1605
-6.1783	1.6762	1.5042	-6.7084
-5.9620	1.4773	1.2574	-5.6961
-5.4739	1.7601	1.6466	-6.7589
-5.6506	1.2969	1.4710	-5.3197
-6.2148	1.5951	1.6068	-5.2648
-5.0338	1.5022	1.3736	-5.5159
-6.5467	1.0835	1.0307	-6.7590
-6.1312	1.7584	1.5708	-6.1987
-5.6686	1.5955	1.5209	-5.2142
-6.5745	1.7003	1.8433	-5.3883
-5.8615	1.3653	1.4650	-6.0109
-5.2880	1.3003	0.9886	-5.8349
-5.7440	1.7295	1.4031	-5.8893
-6.1670	1.1737	1.5275	-5.2831
-6.1538	1.7497	1.6408	-5.8702
-5.9078	1.3584	1.3938	-5.4717
-5.5660	1.1556	1.3490	-6.0621
-6.5723	1.3758	1.0894	-6.6866
-5.3603	1.6067	1.7294	-5.1044
-6.2358	1.5982	1.5232	-5.6495
-5.5336	1.4275	1.5640	-5.4543
-6.5272	1.7903	1.5759	-6.0450
